"Dosing Experiments",256,"Badenoch PR, Johnson AM, Christy PE and Coster DJ (1990) Pathogenicity of Acanthamoeba and a Corynebacterium in the Rat Cornea. Archives of Ophthalmology. 108 (1), 107â112."
"Dosing Experiments",257,"       Cerva L (1967-2) Intracerebral Inoculation of Experimental Animals in Pathogenetical Studies of Hartmannella Castellanii . Folia Parastologica. 14,171-176"
"Dosing Experiments",258,"       Cerva L (1967-2) Intracerebral Inoculation of Experimental Animals in Pathogenetical Studies of Hartmannella Castellanii . Folia Parastologica. 14,171-176"
"Dosing Experiments",259,"       Cerva L (1967-2) Intracerebral Inoculation of Experimental Animals in Pathogenetical Studies of Hartmannella Castellanii . Folia Parastologica. 14,171-176"
"Dosing Experiments",260,"       Cerva L (1967-2) Intracerebral Inoculation of Experimental Animals in Pathogenetical Studies of Hartmannella Castellanii . Folia Parastologica. 14,171-176"
"Dosing Experiments",261,"Culbertson CG, Ensminger PW and Overton WM (1966) Hartmannella (acanthamoeba). Experimental chronic, granulomatous brain infections produced by new isolates of low virulence. American journal of clinical pathology. 46 (3), 305â314."
"Dosing Experiments",262,"Culbertson CG, Ensminger PW and Overton WM (1966) Hartmannella (acanthamoeba). Experimental chronic, granulomatous brain infections produced by new isolates of low virulence. American journal of clinical pathology. 46 (3), 305â314."
"Dosing Experiments",263,"Culbertson CG, Ensminger PW and Overton WM (1966) Hartmannella (acanthamoeba). Experimental chronic, granulomatous brain infections produced by new isolates of low virulence. American journal of clinical pathology. 46 (3), 305â314."
"Dosing Experiments",264,"Culbertson CG, Ensminger PW and Overton WM (1966) Hartmannella (acanthamoeba). Experimental chronic, granulomatous brain infections produced by new isolates of low virulence. American journal of clinical pathology. 46 (3), 305â314."
"Dosing Experiments",265,"Day WC and Berendt RF (1972) Experimental Tularemia in Macaca mulatta: Relationship of Aerosol Particle Size to the Infectivity of Airborne Pasteurella tularensis. Infection and Immunity. 5 (1), 77â82."
"Dosing Experiments",266,"Quan SF, McManus AG and H. von Fintel (1956) Infectivity of Tularemia Applied to Intact Skin and Ingested in Drinking Water. Science. 123 (3204), 942â943."
"Dosing Experiments",267,"John DT and Hoppe KL (1990) Susceptibility of Wild Mammals to Infection with Naegleria fowleri. The Journal of Parasitology. 76 (6), 865â868."
"Dosing Experiments",268,"John DT and Hoppe KL (1990) Susceptibility of Wild Mammals to Infection with Naegleria fowleri. The Journal of Parasitology. 76 (6), 865â868."
"Dosing Experiments",269,"Rose JB and Haas CN (1999) A risk assessment framework for the evaluation of skin infections and the potential impact of antibacterial soap washing. American Journal of Infection Control. 27 (6), S26âS33."
"Dosing Experiments",270,"Lawin-BrÃ¼ssel CA, Refojo MF, Leong FL, Hanninen L and Kenyon KR (1993) Effect of Pseudomonas aeruginosa concentration in experimental contact lens-related microbial keratitis. Cornea. 12 (1), 10â18."
"Dosing Experiments",271,"Lawin-BrÃ¼ssel CA, Refojo MF, Leong FL, Hanninen L and Kenyon KR (1993) Effect of Pseudomonas aeruginosa concentration in experimental contact lens-related microbial keratitis. Cornea. 12 (1), 10â18."
"Dosing Experiments",272,"Hazlett LD, Rosen DD and Berk RS (1978) Age-Related Susceptibility to Pseudomonas aeruginosa Ocular Infections in Mice. Infection and Immunity. 20 (1), 25â29."
"Dosing Experiments",273,"Hazlett LD, Rosen DD and Berk RS (1978) Age-Related Susceptibility to Pseudomonas aeruginosa Ocular Infections in Mice. Infection and Immunity. 20 (1), 25â29."
"Dosing Experiments",274,"Hazlett LD, Rosen DD and Berk RS (1978) Age-Related Susceptibility to Pseudomonas aeruginosa Ocular Infections in Mice. Infection and Immunity. 20 (1), 25â29."
"Dosing Experiments",275,"Hazlett LD, Rosen DD and Berk RS (1978) Age-Related Susceptibility to Pseudomonas aeruginosa Ocular Infections in Mice. Infection and Immunity. 20 (1), 25â29."
"Dosing Experiments",276,"Hazlett LD, Rosen DD and Berk RS (1978) Age-Related Susceptibility to Pseudomonas aeruginosa Ocular Infections in Mice. Infection and Immunity. 20 (1), 25â29."
"Dosing Experiments",277,"Hazlett LD, Rosen DD and Berk RS (1978) Age-Related Susceptibility to Pseudomonas aeruginosa Ocular Infections in Mice. Infection and Immunity. 20 (1), 25â29."
"Dosing Experiments",278,"Hazlett LD, Rosen DD and Berk RS (1978) Age-Related Susceptibility to Pseudomonas aeruginosa Ocular Infections in Mice. Infection and Immunity. 20 (1), 25â29."
"Dosing Experiments",279,"Hazlett LD, Rosen DD and Berk RS (1978) Age-Related Susceptibility to Pseudomonas aeruginosa Ocular Infections in Mice. Infection and Immunity. 20 (1), 25â29."
"Dosing Experiments",280,"Smith MA, Takeuchi K, Anderson G, Ware GO, McClure HM, Raybourne RB, Mytle N and Doyle MP (2008) Dose-Response Model for Listeria monocytogenes-Induced Stillbirths in Nonhuman Primates. Infection and Immunity. 76 (2), 726â731."
"Dosing Experiments",281,"Williams D, Irvin EA, Chmielewski RA and Frank JF (May) Dose-Response of Listeria monocytogenes after Oral Exposure in Pregnant Guinea Pigs. Journal of Food Protection. 70 (5), 1122â1128."
"Dosing Experiments",282,"Golnazarian CA, Donnelly CW, Pintauro SJ and Howard DB Comparison of infectious dose of Listeria monocytogenes F5817 as determined for normal versus compromised C57B1/6J mice. Journal of food protection. 52 (10), 696â701."
"Dosing Experiments",283,"Golnazarian CA, Donnelly CW, Pintauro SJ and Howard DB Comparison of infectious dose of Listeria monocytogenes F5817 as determined for normal versus compromised C57B1/6J mice. Journal of food protection. 52 (10), 696â701."
"Dosing Experiments",284,"Czuprynski CJ, Faith NG and Steinberg H (2003) A/J Mice Are Susceptible and C57BL/6 Mice Are Resistant to Listeria monocytogenes Infection by Intragastric Inoculation. Infection and Immunity. 71 (2), 682â689."
"Dosing Experiments",285,"Czuprynski CJ, Faith NG and Steinberg H (2003) A/J Mice Are Susceptible and C57BL/6 Mice Are Resistant to Listeria monocytogenes Infection by Intragastric Inoculation. Infection and Immunity. 71 (2), 682â689."
"Dosing Experiments",286,"Golnazarian CA, Donnelly CW, Pintauro SJ and Howard DB Comparison of infectious dose of Listeria monocytogenes F5817 as determined for normal versus compromised C57B1/6J mice. Journal of food protection. 52 (10), 696â701."
"Dosing Experiments",287,"Audurier A, Pardon P, Marly J and Lantier F (1980) Experimental infection of mice with Listeria monocytogenes and L. innocua. Annales de microbiologie. 131B (1), 47â57."
"Dosing Experiments",288,"Lawin-BrÃ¼ssel CA, Refojo MF, Leong FL, Hanninen L and Kenyon KR (1993) Effect of Pseudomonas aeruginosa concentration in experimental contact lens-related microbial keratitis. Cornea. 12 (1), 10â18."
"Dosing Experiments",289,"Lawin-BrÃ¼ssel CA, Refojo MF, Leong FL, Hanninen L and Kenyon KR (1993) Effect of Pseudomonas aeruginosa concentration in experimental contact lens-related microbial keratitis. Cornea. 12 (1), 10â18."
Echovirus,1,http://en.wikipedia.org/wiki/Echovirus
Echovirus,2,"Modlin, J. F. (1986). ""[http://www.jstor.org/stable/4453981 Perinatal Echovirus Infection: Insights from a Literature Review of 61 Cases of SeriousInfection and 16 Outbreaks in Nurseries]."" Reviews of Infectious Diseases '''8'''(6): 918-926."
Echovirus,4,"[http://emedicine.medscape.com/article/963458-overview#showall Medscape]"
"Endamoeba coli: Dose Response Models",1,"[http://www.cdc.gov/parasites/nonpathprotozoa/ CDC]"
"Endamoeba coli: Dose Response Models",3,"[http://www.cdc.gov/parasites/nonpathprotozoa/ CDC]"
"Entamoeba coli",1,"

=Case Fatality Ratios=
Case fatality rates associated with amebic colitis range from 1.9%-9.1%. Amebic colitis evolves to fulminant necrotizing colitis or rupture in approximately 0.5% of cases; in such cases, the mortality rate jumps to greater than 40%. AristizÃ¡bal H, Acevedo J, Botero M. Fulminant amebic colitis. World J Surg. Mar-Apr 1991;15(2):216-21 [http://www.springerlink.com/content/h55334242p614017/fulltext.pdf Full Text] The mortality rate due to amebic liver abscess has fallen to 1-3% in the last century following the introduction of effective medical treatment. Nevertheless, amebic liver abscess is complicated by sudden intraperitoneal rupture in 2-7% of patients, leading to a higher mortality rateStanley SL Jr. Amoebiasis. Lancet. Mar 22 2003;361(9362):1025-34 

=Burden of Disease=
Asymptomatic intestinal amebiasis occurs in 90% of infected individuals. However, only 4%-10% of individuals with asymptomatic amebiasis who were monitored for one year eventually developed colitis or extraintestinal disease Fotedar R, Stark D, Beebe N, et al. Laboratory diagnostic techniques for Entamoeba species. Clin Microbiol Rev. Jul 2007;20(3):511-32 [http://cmr.asm.org/cgi/reprint/20/3/511 Full Text] The overall prevalence of amebiasis is approximately 4% in the United States Entamoeba species infect approximately 10% of the world's population

====Duration of Infectiousness and disease====
====Symptomology====
====Latency====
====Asymptomatic Rates====
====Excretion Rates (see Exposure) ====
====Immunity====

=Microbiology=
A non-pathogenic species of Entamoeba that frequently exists as a commensal parasite in the human gastrointestinal tract

=Environmental Survival=
Survive weeks to months in the external environment

=Recommended Dose Response Model=
[[Endamoeba coli: Dose Response Models]]  Beta-Poisson, Î± is 0.10, N50 is 340.78  [[File:Betapoisson_model.jpg|thumb|left|300px]]








===References===
http://www.cdc.gov/parasites/nonpathprotozoa/biology.html 
http://en.wikipedia.org/wiki/Entamoeba_coli 
http://www.cdc.gov/parasites/nonpathprotozoa/ 
[http://emedicine.medscape.com/article/996092-overview#showall Medscape Pediatric Amebiasis]
[[Category:Agent Overview]][[Category:Protozoan]]"
"Entamoeba coli",2,"AristizÃ¡bal H, Acevedo J, Botero M. Fulminant amebic colitis. World J Surg. Mar-Apr 1991;15(2):216-21 [http://www.springerlink.com/content/h55334242p614017/fulltext.pdf Full Text]"
"Entamoeba coli",3,"Stanley SL Jr. Amoebiasis. Lancet. Mar 22 2003;361(9362):1025-34"
"Entamoeba coli",4,"Fotedar R, Stark D, Beebe N, et al. Laboratory diagnostic techniques for Entamoeba species. Clin Microbiol Rev. Jul 2007;20(3):511-32 [http://cmr.asm.org/cgi/reprint/20/3/511 Full Text]"
Enteroviruses,1,"ZHANG Jing, SUN JunLing, CHANG ZhaoRui, ZHANG WeiDong, WANG ZiJun, and FENG ZiJian. (2011) Characterization of Hand, Foot, and Mouth Disease in China between 2008 and 2009. Biomed Environ Sci, 24(3): 214â221 [http://www.sciencedirect.com.proxy2.cl.msu.edu/science?_ob=MiamiImageURL&_cid=277239&_user=1111158&_pii=S0895398811600421&_check=y&_origin=&_coverDate=30-Jun-2011&view=c&wchp=dGLbVlk-zSkWb&md5=c0d0f376dab5e00dce8a06a69518b769/1-s2.0-S0895398811600421-main.pdf Full Text]"
Enteroviruses,2,http://emedicine.medscape.com/article/217146-overview#showall
Enteroviruses,5,http://en.wikipedia.org/wiki/Enterovirus
"Escherichia coli",1,"[http://www.azdhs.gov/phs/edc/edrp/pdf/escherichiacoliset.pdf Arizona Department of Health Services]"
"Escherichia coli",2,"[http://emedicine.medscape.com/article/217485-overview#showall Medscape Page]"
"Escherichia coli",5,"[http://www.cdc.gov/mmwr/preview/mmwrhtml/mm5813a2.htm CDC MMWR Apr 10, 2009]"
"Escherichia coli",6,"[http://www.cdc.gov/nczved/divisions/dfbmd/diseases/ecoli_o157h7/#symptoms CDC Page] "
"Escherichia coli",7,"[http://en.wikipedia.org/wiki/Escherichia_coli Wikipedia Page]"
"Escherichia coli: Dose Response Models",1,"Kaper JB, Nataro JP & Mobley HL (2004) Pathogenic Escherichia coli. Nature Reviews. Microbiology. 2(2), pp.123-140. [http://www.nature.com/nrmicro/journal/v2/n2/pdf/nrmicro818.pdf Full text]"
"Escherichia coli: Dose Response Models",2,"Nataro JP & Kaper JB (1998) Diarrheagenic Escherichia coli. Clinical Microbiology Reviews. 11(1), pp.142-201. [http://cmr.asm.org/cgi/reprint/11/1/142 Full text] "
"Escherichia coli: Dose Response Models",3,"Qadri F, et al. (2005) Enterotoxigenic Escherichia coli in developing countries: epidemiology, microbiology, clinical features, treatment, and prevention. Clinical Microbiology Reviews. 18(3), pp.465-483. [http://cmr.asm.org/cgi/reprint/18/3/465 Full text] "
"Escherichia coli: Dose Response Models",4,"WennerÃ¥s C & Erling V (2004) Prevalence of enterotoxigenic Escherichia coli-associated diarrhoea and carrier state in the developing world. Journal of Health, Population, and Nutrition. 22(4), pp.370-382. [http://imsear.hellis.org/handle/123456789/542 Abstract]"
"Escherichia coli: Dose Response Models",10,"Levine MM, et al. (1980) Lack of person-to-person transmission of enterotoxigenic Escherichia coli despite close contact. American Journal of Epidemiology. 111(3), pp.347-355. [http://aje.oxfordjournals.org/content/111/3/347.full.pdf+html Full text]"
"Escherichia coli: Dose Response Models",12,"Haas CN, Rose JB & Gerba CP (1999) Quantitative Microbial Risk Assessment. John Wiley & Sons, Inc."
"Escherichia coli: Dose Response Models",13,"Ferguson WW & June RC (1952) Experiments on feeding adult volunteers with Escherichia coli 111, B4, a coliform organism associated with infant diarrhea. American Journal of Hygiene. 55(2), pp.155-169. [http://aje.oxfordjournals.org/content/55/2/155.full.pdf+html Full text]"
"Escherichia coli: Dose Response Models",16,"Powell MR (2000) Dose-response envelope for Escherichia coli O157:H7. Quantitative Microbiology. 2, pp.141-163. [http://www.springerlink.com/content/k3t3768n75w16246/fulltext.pdf Full text]"
"Escherichia coli: Dose Response Models",17,"Levine MM, et al. (1978) Escherichia coli strains that cause diarrhoea but do not produce heat-labile or heat-stable enterotoxins and are non-invasive. Lancet. 1(8074), pp.1119-1122. [http://www.sciencedirect.com/science/article/pii/S0140673678902994 Abstract]"
"Escherichia coli: Dose Response Models",18,"Bieber D, et al. (1998) Type IV pili, transient bacterial aggregates, and virulence of enteropathogenic Escherichia coli. Science (New York, N.Y.). 280(5372), pp.2114-2118. [http://www.sciencemag.org/content/280/5372/2114.full Full text]"
"Escherichia coli enterohemorrhagic (EHEC): Dose Response Models",1,"Strachan NJC et al. (2005) Dose response modelling of Escherichia coli O157 incorporating data from foodborne and environmental outbreaks. International Journal of Food Microbiology. 103(1), pp.35-47. [http://www.sciencedirect.com/science?_ob=MImg&_imagekey=B6T7K-4FNCW2P-2-7&_cdi=5061&_user=1111158&_pii=S0168160505000693&_origin=gateway&_coverDate=08%2F15%2F2005&_sk=998969998&view=c&wchp=dGLbVzW-zSkzk&md5=bc35dbff2f730b099c8a5dabd9fe1baa&ie=/sdarticle.pdf Full Text]"
"Escherichia coli enterohemorrhagic (EHEC): Dose Response Models",2,"Auld H, MacIver D & Klaassen J (2004) Heavy rainfall and waterborne disease outbreaks: the Walkerton example. Journal of Toxicology and Environmental Health. Part A. 67(20-22), pp.1879-1887. [http://docserver.ingentaconnect.com/deliver/connect/tandf/15287394/v67n20/s25.pdf?expires=1302533913&id=62221784&titleid=1278&accname=MICHIGAN+STATE+UNIVERSITY&checksum=2B7EDA587378C6DB157082DB0FDF38BC Full Text]"
"Escherichia coli enterohemorrhagic (EHEC): Dose Response Models",3,"Kaper JB, Nataro JP & Mobley HL (2004) Pathogenic Escherichia coli. Nature Reviews. Microbiology. 2(2), pp.123-140. [http://www.nature.com/nrmicro/journal/v2/n2/full/nrmicro818.html Full Text]"
